Horizon started successfully.
[2019-05-13 23:19:48][2700] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:48][2701] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:48][2701] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:48][2702] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:49][2702] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:49][2703] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:50][2703] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:50][2704] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:51][2704] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:51][2705] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:51][2705] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:51][2706] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:52][2706] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:52][2707] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:53][2707] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:53][2708] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:54][2708] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:54][2709] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:54][2709] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:54][2710] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:55][2710] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:55][2711] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:56][2711] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:56][2712] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:57][2712] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:57][2713] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:57][2713] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:57][2714] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:58][2714] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:58][2715] Processing: App\Jobs\ProcessDois
[2019-05-13 23:19:59][2715] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:19:59][2716] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:00][2716] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:00][2717] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:01][2717] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:01][2718] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:01][2718] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:01][2719] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:02][2719] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:02][2720] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:03][2720] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:03][2721] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:04][2721] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:04][2722] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:04][2722] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:04][2723] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:05][2723] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:05][2724] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:06][2724] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:06][2725] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:06][2725] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:06][2726] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:07][2726] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:07][2727] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:08][2727] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:08][2728] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:09][2728] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:09][2729] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:09][2729] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:09][2730] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:10][2730] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:10][2731] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:11][2731] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:11][2732] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:12][2732] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:12][2733] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:12][2733] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:12][2734] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:13][2734] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:13][2735] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:14][2735] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:14][2736] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:14][2736] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:14][2737] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:15][2737] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:15][2738] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:16][2738] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:16][2739] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:16][2739] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:16][2740] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:17][2740] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:17][2741] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:18][2741] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:18][2742] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:18][2742] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:18][2743] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:19][2743] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:19][2744] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:20][2744] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:20][2745] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:21][2745] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:21][2746] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:21][2746] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:21][2747] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:22][2747] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:22][2748] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:23][2748] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:23][2749] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:23][2749] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:23][2750] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:24][2750] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:24][2751] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:25][2751] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:25][2752] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:25][2752] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:25][2753] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:26][2753] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:26][2754] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:27][2754] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:27][2755] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:28][2755] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:28][2756] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:28][2756] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:28][2757] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:29][2757] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:29][2758] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:30][2758] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:30][2759] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:30][2759] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:30][2760] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:31][2760] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:31][2761] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:32][2761] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:32][2762] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:32][2762] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:32][2763] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:33][2763] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:33][2764] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:34][2764] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:34][2765] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:34][2765] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:34][2766] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:35][2766] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:35][2767] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:36][2767] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:36][2768] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:36][2768] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:36][2769] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:37][2769] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:37][2770] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:38][2770] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:38][2771] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:38][2771] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:38][2772] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:39][2772] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:39][2773] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:40][2773] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:40][2774] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:40][2774] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:40][2775] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:41][2775] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:41][2776] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:42][2776] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:42][2777] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:42][2777] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:42][2778] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:43][2778] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:43][2779] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:44][2779] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:44][2780] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:45][2780] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:45][2781] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:46][2781] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:46][2782] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:46][2782] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:46][2783] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:47][2783] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:47][2784] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:48][2784] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:48][2785] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:49][2785] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:49][2786] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:50][2786] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:50][2787] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:51][2787] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:51][2788] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:51][2788] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:51][2789] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:52][2789] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:52][2790] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:53][2790] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:53][2791] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:54][2791] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:54][2792] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:54][2792] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:54][2793] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:55][2793] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:55][2794] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:56][2794] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:56][2795] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:56][2795] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:56][2796] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:57][2796] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:57][2797] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:58][2797] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:58][2798] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:58][2798] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:58][2799] Processing: App\Jobs\ProcessDois
[2019-05-13 23:20:59][2799] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:20:59][2800] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:00][2800] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:00][2801] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:01][2801] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:01][2802] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:01][2802] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:01][2803] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:02][2803] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:02][2804] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:03][2804] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:03][2805] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:03][2805] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:03][2806] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:04][2806] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:04][2807] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:05][2807] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:05][2808] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:05][2808] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:05][2809] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:06][2809] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:06][2810] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:07][2810] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:07][2811] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:08][2811] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:08][2812] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:08][2812] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:08][2813] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:09][2813] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:09][2814] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:10][2814] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:10][2815] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:10][2815] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:10][2816] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:11][2816] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:11][2817] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:12][2817] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:12][2818] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:12][2818] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:12][2819] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:13][2819] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:13][2820] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:14][2820] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:14][2821] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:15][2821] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:15][2822] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:15][2822] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:15][2823] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:16][2823] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:16][2824] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:17][2824] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:17][2825] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:17][2825] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:17][2826] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:18][2826] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:18][2827] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:19][2827] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:19][2828] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:20][2828] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:20][2829] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:20][2829] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:20][2830] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:21][2830] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:21][2831] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:22][2831] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:22][2832] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:22][2832] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:22][2833] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:23][2833] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:23][2834] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:24][2834] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:24][2835] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:25][2835] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:25][2836] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:26][2836] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:26][2837] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:26][2837] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:26][2838] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:27][2838] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:27][2839] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:28][2839] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:28][2840] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:29][2840] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:29][2841] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:29][2841] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:29][2842] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:30][2842] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:30][2843] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:31][2843] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:31][2844] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:32][2844] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:32][2845] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:32][2845] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:32][2846] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:36][2846] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:36][2847] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:37][2847] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:37][2848] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:37][2848] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:37][2849] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:38][2849] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:38][2850] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:39][2850] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:39][2851] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:39][2851] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:39][2852] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:40][2852] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:40][2853] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:41][2853] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:41][2854] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:41][2854] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:41][2855] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:42][2855] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:42][2856] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:43][2856] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:43][2857] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:43][2857] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:43][2858] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:44][2858] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:44][2859] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:45][2859] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:45][2860] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:46][2860] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:46][2861] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:46][2861] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:46][2862] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:47][2862] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:47][2863] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:48][2863] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:48][2864] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:48][2864] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:48][2865] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:49][2865] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:49][2866] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:50][2866] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:50][2867] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:50][2867] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:50][2868] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:51][2868] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:51][2869] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:52][2869] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:52][2870] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:52][2870] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:52][2871] Processing: App\Jobs\ProcessDois
[2019-05-13 23:21:53][2871] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:21:53][2872] Processing: App\Jobs\ProcessDois
